source,type,prix,surface,prix_m2,nb_pieces,localisation
lefigaro,Appartement,1340000.0,92.1,14549.0,4,75007
lefigaro,Appartement,490000.0,44.0,11136.0,2,75018
lefigaro,Appartement,8500000.0,330.0,25758.0,7,75016
lefigaro,Appartement,1700000.0,125.4,13557.0,5,75013
lefigaro,Appartement,520000.0,51.18,10160.0,3,75015
lefigaro,Appartement,1010000.0,116.0,8707.0,4,75011
lefigaro,Appartement,1290000.0,98.79,13058.0,4,75016
lefigaro,Appartement,583000.0,42.2,13815.0,2,75013
lefigaro,Appartement,580000.0,43.56,13315.0,2,75003
lefigaro,Appartement,735000.0,70.0,10500.0,3,75017
lefigaro,Appartement,1060000.0,96.05,11036.0,4,75015
lefigaro,Appartement,3895000.0,239.22,16282.0,6,75017
lefigaro,Appartement,574000.0,42.2,13602.0,2,75013
lefigaro,Appartement,2950000.0,181.0,16298.0,6,75008
lefigaro,Appartement,756000.0,84.02,8998.0,4,75017
lefigaro,Appartement,450000.0,53.0,8491.0,2,75016
lefigaro,Appartement,1270000.0,76.0,16711.0,4,75007
lefigaro,Appartement,404000.0,28.4,14225.0,1,75013
lefigaro,Appartement,510000.0,36.34,14034.0,1,75008
lefigaro,Appartement,279000.0,30.0,9300.0,2,75017
lefigaro,Appartement,485000.0,41.87,11583.0,2,75011
lefigaro,Appartement,2580000.0,176.21,14642.0,6,75005
lefigaro,Appartement,360000.0,26.0,13846.0,1,75013
lefigaro,Appartement,4910000.0,155.03,31671.0,5,75007
lefigaro,Maison,1650000.0,116.42,14173.0,4,75015
lefigaro,Appartement,265000.0,23.23,11408.0,2,75014
lefigaro,Appartement,917000.0,50.0,18340.0,2,75003
lefigaro,Appartement,1130000.0,90.0,12556.0,4,75016
lefigaro,Appartement,630000.0,63.25,9960.0,3,75011
lefigaro,Appartement,210000.0,13.95,15054.0,1,75014
lefigaro,Appartement,1199000.0,106.5,11258.0,4,75010
lefigaro,Appartement,1499000.0,155.0,9671.0,4,75016
lefigaro,Appartement,999000.0,84.23,11860.0,3,75017
lefigaro,Appartement,397000.0,38.0,10447.0,2,75011
lefigaro,Appartement,618500.0,51.0,12127.0,2,75018
lefigaro,Appartement,850000.0,106.01,8018.0,5,75018
lefigaro,Appartement,4180000.0,285.18,14657.0,7,75016
lefigaro,Appartement,699000.0,64.0,10922.0,3,75018
lefigaro,Appartement,118687.0,18.04,6579.0,1,75018
lefigaro,Appartement,3650000.0,160.09,22800.0,6,75006
lefigaro,Appartement,1030000.0,89.07,11564.0,4,75017
lefigaro,Appartement,651000.0,46.1,14121.0,2,75013
lefigaro,Appartement,229000.0,20.0,11450.0,1,75017
lefigaro,Appartement,790000.0,56.3,14032.0,3,75003
lefigaro,Appartement,270000.0,25.0,10800.0,1,75010
lefigaro,Appartement,1200000.0,40.73,29462.0,2,75005
lefigaro,Appartement,358000.0,24.84,14412.0,1,75013
lefigaro,Maison,6500000.0,349.45,18601.0,9,75016
lefigaro,Appartement,820000.0,80.0,10250.0,4,75005
lefigaro,Appartement,349000.0,35.0,9971.0,2,75018
lefigaro,Appartement,860000.0,74.06,11612.0,4,75018
lefigaro,Appartement,392000.0,27.7,14152.0,1,75013
lefigaro,Appartement,656250.0,91.05,7208.0,4,75016
lefigaro,Appartement,7200000.0,200.0,36000.0,5,75008
lefigaro,Appartement,360000.0,48.0,7500.0,2,75020
lefigaro,Appartement,430000.0,46.0,9348.0,3,75020
lefigaro,Appartement,131495.0,20.94,6280.0,1,75019
lefigaro,Appartement,210000.0,16.08,13060.0,1,75011
lefigaro,Appartement,1890000.0,148.25,12749.0,4,75011
lefigaro,Maison,1690000.0,140.0,12071.0,6,75012
lefigaro,Appartement,1590000.0,77.2,20596.0,2,75016
lefigaro,Appartement,406000.0,28.4,14296.0,1,75013
lefigaro,Appartement,310000.0,34.34,9027.0,2,75012
lefigaro,Appartement,285000.0,26.83,10622.0,2,75018
lefigaro,Appartement,1615000.0,98.0,16480.0,4,75005
lefigaro,Appartement,1460000.0,180.83,8074.0,5,75016
lefigaro,Appartement,190000.0,18.0,10556.0,1,75010
lefigaro,Appartement,820000.0,85.3,9613.0,4,75018
lefigaro,Appartement,365000.0,34.15,10688.0,2,75018
lefigaro,Appartement,408000.0,27.9,14624.0,1,75013
lefigaro,Appartement,750000.0,74.59,10055.0,3,75018
lefigaro,Appartement,315000.0,25.04,12580.0,1,75017
lefigaro,Appartement,315000.0,34.0,9265.0,2,75015
lefigaro,Appartement,1750000.0,81.82,21388.0,4,75004
lefigaro,Appartement,1171000.0,101.2,11571.0,4,75013
lefigaro,Appartement,1450000.0,98.0,14796.0,3,75004
lefigaro,Appartement,345000.0,30.0,11500.0,2,75017
lefigaro,Appartement,1300000.0,93.7,13874.0,4,75010
lefigaro,Appartement,898000.0,71.37,12582.0,3,75002
lefigaro,Appartement,634000.0,45.8,13843.0,2,75013
lefigaro,Appartement,625000.0,60.0,10417.0,3,75015
lefigaro,Appartement,257000.0,18.37,13990.0,1,75009
lefigaro,Appartement,328000.0,31.05,10564.0,2,75009
lefigaro,Appartement,495000.0,42.0,11786.0,2,75008
lefigaro,Appartement,1090000.0,81.0,13457.0,5,75005
lefigaro,Appartement,1650000.0,74.0,22297.0,3,75002
lefigaro,Appartement,780000.0,83.92,9295.0,4,75018
lefigaro,Appartement,2080000.0,178.0,11685.0,6,75017
lefigaro,Appartement,950000.0,89.0,10674.0,4,75014
lefigaro,Appartement,3900000.0,193.04,20203.0,7,75007
lefigaro,Appartement,739000.0,48.9,15112.0,2,75013
lefigaro,Appartement,527000.0,45.0,11711.0,2,75005
lefigaro,Appartement,695000.0,90.14,7710.0,4,75019
lefigaro,Appartement,429000.0,40.0,10725.0,2,75011
lefigaro,Appartement,299000.0,24.0,12458.0,1,75013
lefigaro,Appartement,683000.0,48.7,14025.0,2,75013
lefigaro,Appartement,599000.0,51.0,11745.0,2,75002
lefigaro,Appartement,585000.0,44.36,13188.0,2,75008
lefigaro,Appartement,1650000.0,74.0,22297.0,3,75001
lefigaro,Appartement,2130000.0,153.04,13918.0,6,75005
lefigaro,Appartement,415000.0,28.5,14561.0,1,75013
lefigaro,Appartement,650000.0,51.0,12745.0,2,75017
lefigaro,Appartement,2650000.0,193.0,13731.0,5,75001
lefigaro,Appartement,1262700.0,91.0,13876.0,4,75012
lefigaro,Appartement,763000.0,76.33,9996.0,4,75015
lefigaro,Appartement,413000.0,28.5,14491.0,1,75013
lefigaro,Appartement,695000.0,51.62,13464.0,3,75016
lefigaro,Appartement,4100000.0,240.0,17083.0,6,75016
lefigaro,Appartement,219813.0,21.43,10257.0,1,75012
lefigaro,Appartement,420000.0,25.0,16800.0,1,75012
lefigaro,Appartement,500000.0,34.1,14663.0,1,75013
lefigaro,Appartement,590000.0,90.0,6556.0,5,75008
lefigaro,Appartement,440000.0,31.0,14194.0,2,75017
lefigaro,Appartement,899000.0,83.83,10724.0,4,75017
lefigaro,Appartement,225000.0,18.35,12262.0,2,75010
lefigaro,Appartement,495000.0,56.51,8760.0,2,75020
lefigaro,Appartement,635000.0,63.0,10079.0,2,75013
lefigaro,Appartement,395000.0,33.46,11805.0,2,75003
lefigaro,Appartement,225000.0,24.0,9375.0,1,75020
lefigaro,Appartement,550000.0,54.0,10185.0,3,75018
lefigaro,Appartement,2950000.0,239.5,12317.0,7,75016
lefigaro,Appartement,695000.0,49.9,13928.0,2,75014
lefigaro,Appartement,995000.0,70.4,14134.0,3,75005
lefigaro,Appartement,225000.0,24.03,9363.0,1,75014
lefigaro,Appartement,699000.0,76.0,9197.0,3,75015
lefigaro,Appartement,300000.0,18.26,16429.0,1,75007
lefigaro,Appartement,1590000.0,89.5,17765.0,4,75014
lefigaro,Appartement,208000.0,21.69,9590.0,1,75014
lefigaro,Appartement,199000.0,20.8,9567.0,1,75014
lefigaro,Appartement,384900.0,38.0,10129.0,2,75012
lefigaro,Appartement,2350000.0,132.0,17803.0,5,75007
lefigaro,Appartement,1435000.0,106.9,13424.0,5,75014
lefigaro,Appartement,724500.0,47.0,15415.0,3,75009
lefigaro,Appartement,670000.0,48.0,13958.0,2,75004
lefigaro,Appartement,314000.0,25.0,12560.0,2,75016
lefigaro,Appartement,1290000.0,109.38,11794.0,4,75015
lefigaro,Appartement,700000.0,49.9,14028.0,2,75014
lefigaro,Appartement,90000.0,11.0,8182.0,1,75006
lefigaro,Appartement,370000.0,38.0,9737.0,2,75020
lefigaro,Appartement,1500000.0,98.56,15219.0,5,75002
lefigaro,Appartement,1230000.0,69.4,17723.0,3,75014
lefigaro,Appartement,995000.0,107.0,9299.0,6,75013
lefigaro,Appartement,734000.0,85.0,8635.0,5,75019
lefigaro,Appartement,365000.0,46.0,7935.0,2,75018
lefigaro,Appartement,393900.0,48.0,8206.0,2,75011
lefigaro,Appartement,915000.0,100.0,9150.0,5,75013
lefigaro,Appartement,470000.0,63.0,7460.0,3,75013
lefigaro,Appartement,305000.0,21.9,13927.0,1,75007
lefigaro,Appartement,630000.0,67.0,9403.0,3,75013
lefigaro,Appartement,2100000.0,160.0,13125.0,7,75006
lefigaro,Appartement,1355000.0,86.53,15659.0,4,75016
lefigaro,Appartement,1640000.0,89.5,18324.0,4,75014
lefigaro,Appartement,1375000.0,111.6,12321.0,5,75016
lefigaro,Appartement,590000.0,51.0,11569.0,3,75011
lefigaro,Appartement,545000.0,54.0,10093.0,3,75019
lefigaro,Appartement,810000.0,65.12,12439.0,2,75011
lefigaro,Appartement,580000.0,32.9,17629.0,1,75014
lefigaro,Appartement,355000.0,39.0,9103.0,3,75018
lefigaro,Appartement,979000.0,71.02,13785.0,3,75014
lefigaro,Appartement,999000.0,116.0,8612.0,4,75015
lefigaro,Appartement,400000.0,31.61,12654.0,2,75011
lefigaro,Appartement,1055000.0,74.0,14257.0,3,75014
lefigaro,Appartement,995000.0,121.58,8184.0,3,75014
lefigaro,Appartement,948000.0,75.0,12640.0,5,75015
lefigaro,Appartement,970000.0,118.41,8192.0,5,75015
lefigaro,Appartement,625000.0,53.5,11682.0,2,75018
lefigaro,Appartement,700000.0,49.4,14170.0,2,75014
lefigaro,Appartement,3100000.0,156.0,19872.0,5,75008
lefigaro,Appartement,828000.0,92.62,8940.0,6,75014
lefigaro,Appartement,760000.0,43.0,17674.0,2,75014
lefigaro,Appartement,790000.0,81.05,9747.0,3,75003
lefigaro,Appartement,1280000.0,75.9,16864.0,3,75014
lefigaro,Appartement,720000.0,49.81,14455.0,3,75006
lefigaro,Appartement,690000.0,73.03,9448.0,4,75014
lefigaro,Maison,700000.0,70.21,9970.0,3,75013
lefigaro,Appartement,680000.0,55.0,12364.0,3,75015
lefigaro,Appartement,670000.0,50.0,13400.0,3,75014
lefigaro,Appartement,345000.0,38.83,8885.0,2,75013
lefigaro,Appartement,1299000.0,100.0,12990.0,5,75018
lefigaro,Appartement,430000.0,55.0,7818.0,2,75010
lefigaro,Appartement,250000.0,28.0,8929.0,2,75010
lefigaro,Appartement,1395000.0,65.17,21406.0,3,75007
lefigaro,Appartement,580000.0,33.2,17470.0,1,75014
lefigaro,Appartement,830000.0,92.0,9022.0,4,75020
lefigaro,Appartement,449000.0,42.0,10690.0,2,75015
lefigaro,Appartement,699000.0,62.5,11184.0,3,75003
lefigaro,Appartement,595000.0,87.0,6839.0,4,75019
lefigaro,Appartement,290000.0,33.56,8641.0,2,75006
lefigaro,Appartement,3300000.0,263.94,12503.0,8,75004
lefigaro,Appartement,3250000.0,184.32,17632.0,5,75008
lefigaro,Appartement,1010000.0,53.2,18985.0,2,75014
lefigaro,Appartement,1250000.0,99.86,12518.0,4,75003
lefigaro,Appartement,1690000.0,139.72,12096.0,6,75016
lefigaro,Appartement,554000.0,56.0,9893.0,3,75014
lefigaro,Appartement,1980000.0,72.19,27428.0,3,75007
lefigaro,Appartement,1220000.0,75.9,16074.0,3,75014
lefigaro,Appartement,715000.0,56.02,12763.0,3,75001
lefigaro,Appartement,665000.0,40.0,16625.0,2,75008
lefigaro,Appartement,2895000.0,200.63,14430.0,6,75015
lefigaro,Appartement,800000.0,73.88,10828.0,3,75017
lefigaro,Appartement,1830000.0,102.6,17836.0,5,75014
lefigaro,Appartement,355000.0,39.0,9103.0,3,75009
lefigaro,Appartement,1200000.0,144.0,8333.0,6,75013
lefigaro,Appartement,660000.0,51.29,12868.0,2,75003
lefigaro,Appartement,1170000.0,105.41,11100.0,4,75017
lefigaro,Appartement,369000.0,49.0,7531.0,2,75018
lefigaro,Appartement,350000.0,27.0,12963.0,1,75005
lefigaro,Appartement,780000.0,100.0,7800.0,3,75011
lefigaro,Appartement,515000.0,41.61,12377.0,2,75016
lefigaro,Appartement,595000.0,40.0,14875.0,2,75004
lefigaro,Appartement,1100000.0,107.32,10250.0,5,75016
lefigaro,Appartement,695000.0,49.4,14069.0,2,75014
lefigaro,Appartement,1248000.0,118.09,10568.0,5,75011
lefigaro,Appartement,690000.0,111.0,6216.0,4,75014
lefigaro,Maison,795000.0,66.37,11978.0,3,75018
lefigaro,Appartement,575000.0,49.81,11544.0,2,75017
lefigaro,Appartement,1045000.0,74.0,14122.0,3,75014
lefigaro,Appartement,1380000.0,93.0,14839.0,4,75016
lefigaro,Maison,1990000.0,236.0,8432.0,10,75016
lefigaro,Appartement,259000.0,26.0,9962.0,1,75015
lefigaro,Appartement,1900000.0,82.39,23061.0,4,75007
lefigaro,Appartement,840000.0,48.5,17320.0,2,75014
lefigaro,Appartement,900000.0,175.0,5143.0,6,75015
lefigaro,Appartement,1260000.0,94.0,13404.0,3,75006
lefigaro,Appartement,650000.0,61.0,10656.0,2,75009
lefigaro,Appartement,1130000.0,90.06,12547.0,4,75016
lefigaro,Appartement,960000.0,68.8,13953.0,3,75014
lefigaro,Appartement,3430000.0,185.38,18503.0,6,75016
lefigaro,Appartement,2250000.0,136.0,16544.0,4,75008
lefigaro,Appartement,2880000.0,173.16,16632.0,5,75016
lefigaro,Appartement,3850000.0,170.03,22643.0,6,75006
lefigaro,Appartement,1360000.0,100.4,13546.0,4,75014
lefigaro,Appartement,735000.0,60.0,12250.0,2,75011
lefigaro,Appartement,1850000.0,137.0,13504.0,5,75001
lefigaro,Atelier,135000.0,16.32,8272.0,1,75006
lefigaro,Appartement,315000.0,31.42,10025.0,2,75011
lefigaro,Appartement,734000.0,45.0,16311.0,2,75007
lefigaro,Appartement,1790000.0,98.2,18228.0,4,75007
lefigaro,Appartement,185000.0,35.0,5286.0,3,75004
lefigaro,Appartement,299000.0,24.0,12458.0,1,75005
lefigaro,Appartement,478000.0,57.0,8386.0,2,75018
lefigaro,Appartement,3100000.0,101.54,30530.0,3,75005
lefigaro,Appartement,2240000.0,123.9,18079.0,5,75014
lefigaro,Appartement,474000.0,58.0,8172.0,3,75013
lefigaro,Appartement,495000.0,30.03,16484.0,1,75003
lefigaro,Appartement,2895000.0,181.0,15994.0,6,75016
lefigaro,Appartement,2130000.0,153.04,13918.0,6,75005
lefigaro,Appartement,870000.0,48.5,17938.0,2,75014
lefigaro,Appartement,1850000.0,137.0,13504.0,5,75002
lefigaro,Appartement,350000.0,36.0,9722.0,2,75015
lefigaro,Appartement,2900000.0,123.62,23459.0,5,75004
lefigaro,Appartement,1720000.0,102.0,16863.0,4,75016
lefigaro,Appartement,970000.0,68.8,14099.0,3,75014
lefigaro,Appartement,871000.0,35.6,24466.0,1,75006
lefigaro,Appartement,528000.0,64.0,8250.0,3,75019
lefigaro,Appartement,249000.0,40.0,6225.0,3,75019
lefigaro,Appartement,1750000.0,93.07,18803.0,4,75007
lefigaro,Appartement,560000.0,33.2,16867.0,1,75014
lefigaro,Appartement,945000.0,108.72,8692.0,4,75015
lefigaro,Appartement,725000.0,58.78,12334.0,3,75005
lefigaro,Appartement,1790000.0,127.0,14094.0,4,75007
lefigaro,Appartement,930000.0,51.6,18023.0,2,75014
lefigaro,Appartement,839000.0,53.0,15830.0,2,75007
lefigaro,Maison,1450000.0,98.51,14719.0,6,75016
lefigaro,Appartement,1448000.0,94.0,15404.0,4,75006
lefigaro,Appartement,500000.0,29.39,17013.0,1,75007
lefigaro,Appartement,420000.0,36.0,11667.0,1,75018
lefigaro,Appartement,270000.0,36.0,7500.0,2,75018
lefigaro,Appartement,800000.0,108.0,7407.0,4,75012
lefigaro,Maison,4940000.0,416.0,11875.0,7,75017
lefigaro,Appartement,910000.0,79.28,11478.0,3,75018
lefigaro,Appartement,2395000.0,110.0,21773.0,4,75007
lefigaro,Appartement,785000.0,67.43,11642.0,3,75002
lefigaro,Appartement,648000.0,68.42,9471.0,3,75012
lefigaro,Appartement,1095000.0,96.83,11308.0,4,75015
lefigaro,Appartement,670000.0,43.49,15406.0,2,75018
lefigaro,Appartement,650000.0,50.0,13000.0,2,75016
lefigaro,Appartement,740000.0,57.0,12982.0,2,75015
lefigaro,Appartement,1250000.0,94.0,13298.0,4,75008
lefigaro,Appartement,1395000.0,80.0,17438.0,3,75016
lefigaro,Appartement,550000.0,32.9,16717.0,1,75014
lefigaro,Appartement,920000.0,65.0,14154.0,2,75017
lefigaro,Appartement,328000.0,22.0,14909.0,1,75005
lefigaro,Appartement,499000.0,50.05,9970.0,3,75008
lefigaro,Appartement,800000.0,50.2,15936.0,2,75016
lefigaro,Appartement,780000.0,45.7,17068.0,2,75014
lefigaro,Appartement,1800000.0,98.46,18282.0,4,75004
lefigaro,Appartement,245000.0,25.58,9578.0,2,75018
lefigaro,Appartement,649000.0,36.0,18028.0,2,75001
lefigaro,Appartement,1265000.0,111.55,11340.0,4,75016
lefigaro,Appartement,1870000.0,102.6,18226.0,5,75014
lefigaro,Appartement,790000.0,77.0,10260.0,3,75016
lefigaro,Appartement,565000.0,55.0,10273.0,3,75017
lefigaro,Appartement,745000.0,66.0,11288.0,3,75015
lefigaro,Appartement,1000000.0,58.0,17241.0,3,75004
lefigaro,Appartement,297000.0,18.0,16500.0,1,75007
lefigaro,Appartement,600000.0,44.31,13541.0,1,75007
lefigaro,Appartement,698000.0,84.0,8310.0,3,75011
lefigaro,Appartement,1235000.0,101.26,12196.0,4,75010
lefigaro,Appartement,420000.0,45.02,9329.0,2,75014
lefigaro,Appartement,440000.0,24.03,18310.0,1,75007
lefigaro,Appartement,1040000.0,55.6,18705.0,2,75014
lefigaro,Appartement,1295000.0,87.31,14832.0,4,75004
lefigaro,Appartement,300000.0,27.96,10730.0,1,75012
lefigaro,Appartement,279500.0,27.0,10352.0,2,75017
lefigaro,Appartement,930000.0,83.0,11205.0,4,75015
lefigaro,Appartement,1250000.0,75.9,16469.0,3,75014
lefigaro,Appartement,2499000.0,132.0,18932.0,5,75016
lefigaro,Maison,2499000.0,132.0,18932.0,5,75016
lefigaro,Appartement,550000.0,66.0,8333.0,3,75013
lefigaro,Appartement,945000.0,54.55,17324.0,2,75006
lefigaro,Appartement,570000.0,32.9,17325.0,1,75014
lefigaro,Appartement,375000.0,36.0,10417.0,2,75018
lefigaro,Appartement,199000.0,29.34,6783.0,2,75017
lefigaro,Appartement,850000.0,90.0,9444.0,4,75016
lefigaro,Appartement,1039000.0,65.05,15972.0,3,75001
lefigaro,Appartement,1350000.0,76.5,17647.0,3,75014
lefigaro,Appartement,995000.0,50.72,19618.0,3,75006
lefigaro,Appartement,3600000.0,282.0,12766.0,9,75008
lefigaro,Appartement,1050000.0,99.0,10606.0,5,75015
lefigaro,Maison,1998000.0,145.0,13779.0,6,75013
lefigaro,Appartement,1350000.0,76.4,17670.0,3,75014
lefigaro,Appartement,599000.0,64.0,9359.0,3,75015
lefigaro,Appartement,699000.0,67.0,10433.0,3,75018
lefigaro,Appartement,1100000.0,134.64,8170.0,4,75020
lefigaro,Appartement,750000.0,250.0,3000.0,7,75015
lefigaro,Appartement,705000.0,86.52,8148.0,3,75015
lefigaro,Appartement,600000.0,69.0,8696.0,4,75013
lefigaro,Appartement,600000.0,69.0,8696.0,4,75013
lefigaro,Appartement,1150000.0,90.03,12774.0,3,75020
lefigaro,Appartement,1045000.0,107.44,9726.0,5,75015
lefigaro,Appartement,1330000.0,57.19,23256.0,3,75007
lefigaro,Appartement,1010000.0,54.9,18397.0,2,75014
lefigaro,Appartement,975000.0,102.19,9541.0,6,75016
lefigaro,Appartement,829000.0,62.0,13371.0,3,75016
lefigaro,Appartement,750000.0,96.0,7813.0,4,75011
lefigaro,Appartement,2400000.0,185.02,12972.0,7,75008
lefigaro,Appartement,880000.0,49.5,17778.0,2,75014
lefigaro,Appartement,315000.0,21.0,15000.0,1,75007
lefigaro,Appartement,1000000.0,73.0,13699.0,4,75007
lefigaro,Maison,2499000.0,132.0,18932.0,5,75017
lefigaro,Appartement,2450000.0,155.44,15762.0,6,75007
lefigaro,Appartement,1230000.0,66.4,18524.0,3,75014
lefigaro,Appartement,380000.0,21.61,17584.0,1,75004
lefigaro,Appartement,441000.0,35.0,12600.0,1,75018
lefigaro,Appartement,550000.0,72.3,7607.0,3,75013
lefigaro,Appartement,820000.0,75.4,10875.0,4,75011
lefigaro,Appartement,960000.0,55.0,17455.0,2,75014
lefigaro,Appartement,550000.0,51.07,10770.0,2,75017
lefigaro,Appartement,1750000.0,126.0,13889.0,5,75016
lefigaro,Appartement,449000.0,52.0,8635.0,2,75015
lefigaro,Appartement,2250000.0,95.15,23647.0,3,75004
lefigaro,Appartement,685000.0,49.4,13866.0,2,75014
lefigaro,Appartement,1250000.0,168.0,7440.0,3,75019
lefigaro,Appartement,1250000.0,168.0,7440.0,3,75019
lefigaro,Appartement,222250.0,31.73,7004.0,2,75017
lefigaro,Appartement,622000.0,71.52,8697.0,4,75015
lefigaro,Appartement,634000.0,52.93,11978.0,3,75012
lefigaro,Appartement,562000.0,63.42,8862.0,3,75020
lefigaro,Appartement,495000.0,33.04,14982.0,1,75003
lefigaro,Appartement,990000.0,77.31,12806.0,4,75004
lefigaro,Appartement,650000.0,63.11,10299.0,2,75010
lefigaro,Appartement,1125000.0,92.79,12124.0,4,75017
lefigaro,Appartement,1130000.0,63.4,17823.0,3,75014
lefigaro,Appartement,624000.0,51.0,12235.0,2,75003
lefigaro,Appartement,2300000.0,127.0,18110.0,5,75007
lefigaro,Appartement,233000.0,26.0,8962.0,1,75019
lefigaro,Appartement,489000.0,50.3,9722.0,3,75015
lefigaro,Appartement,1020000.0,54.2,18819.0,2,75014
lefigaro,Appartement,695000.0,60.0,11583.0,3,75016
lefigaro,Appartement,199000.0,18.0,11056.0,1,75014
lefigaro,Appartement,799000.0,49.9,16012.0,2,75009
lefigaro,Appartement,460000.0,19.31,23822.0,1,75007
lefigaro,Appartement,1010000.0,55.0,18364.0,2,75014
lefigaro,Appartement,600000.0,55.0,10909.0,3,75011
lefigaro,Appartement,1000000.0,71.0,14085.0,4,75015
lefigaro,Appartement,200000.0,16.0,12500.0,1,75018
lefigaro,Appartement,1790000.0,98.2,18228.0,5,75007
lefigaro,Appartement,770000.0,45.7,16849.0,2,75014
lefigaro,Maison,1980000.0,166.4,11899.0,6,75017
lefigaro,Appartement,518500.0,53.01,9781.0,2,75015
lefigaro,Appartement,610000.0,52.0,11731.0,3,75005
lefigaro,Appartement,650000.0,80.09,8116.0,3,75015
lefigaro,Appartement,1320000.0,76.5,17255.0,3,75014
lefigaro,Appartement,999000.0,90.0,11100.0,4,75003
lefigaro,Appartement,385000.0,27.2,14154.0,1,75008
lefigaro,Appartement,1549000.0,120.24,12883.0,5,75016
lefigaro,Appartement,270000.0,26.0,10385.0,1,75011
lefigaro,Appartement,608000.0,52.0,11692.0,3,75011
lefigaro,Appartement,730000.0,60.0,12167.0,3,75003
lefigaro,Appartement,345000.0,35.0,9857.0,2,75009
lefigaro,Appartement,849000.0,72.23,11754.0,3,75016
lefigaro,Appartement,617000.0,64.0,9641.0,3,75016
lefigaro,Appartement,990000.0,60.0,16500.0,3,75017
lefigaro,Appartement,1330000.0,76.4,17408.0,3,75014
lefigaro,Appartement,550000.0,53.0,10377.0,3,75018
lefigaro,Appartement,399000.0,36.21,11019.0,1,75015
lefigaro,Appartement,680000.0,43.21,15737.0,2,75008
lefigaro,Appartement,2090000.0,145.35,14379.0,6,75016
lefigaro,Appartement,1690000.0,96.6,17495.0,5,75014
lefigaro,Appartement,369000.0,35.0,10543.0,2,75010
lefigaro,Appartement,770000.0,58.0,13276.0,3,75003
lefigaro,Appartement,950000.0,79.51,11948.0,3,75017
lefigaro,Appartement,1450000.0,130.75,11090.0,5,75017
lefigaro,Appartement,880000.0,48.5,18144.0,2,75014
lefigaro,Appartement,194500.0,15.35,12671.0,1,75016
lefigaro,Appartement,525000.0,39.01,13458.0,2,75001
lefigaro,Appartement,357000.0,44.5,8022.0,2,75019
lefigaro,Appartement,3350000.0,122.18,27419.0,5,75006
lefigaro,Appartement,735000.0,49.48,14854.0,2,75003
